object_id,timestamp,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,0
63347,2025-03-26 07:44:11.024496+00:00,1054.0365087009445,4197.206713708428,-5395.904679694506,0.145753825007232,-6.004905801068061,-4.636474446584877,
63347,2025-03-26 07:44:41.024496+00:00,1057.8387824557226,4014.8233076505294,-5532.050005503573,0.10770464546880396,-6.152859724986057,-4.439042915396997,
63347,2025-03-26 07:45:11.024496+00:00,1060.4978154302873,3828.1009557864904,-5662.2001344360515,0.0695449175768174,-6.294141831566174,-4.236831319148808,
63347,2025-03-26 07:45:41.024496+00:00,1062.01090761048,3637.2420829446,-5786.214948125473,0.03131576610611268,-6.4286020129177075,-4.03005945860255,
63347,2025-03-26 07:46:11.024496+00:00,1062.3765932757403,3442.4535058470888,-5903.9609925008845,-0.0069416555201820265,-6.556097614073493,-3.8189517769494103,
63347,2025-03-26 07:46:41.024496+00:00,1061.594641217378,3243.9462076403474,-6015.311613346571,-0.04518620802925688,-6.676493557096143,-3.603737111354863,
63347,2025-03-26 07:47:11.024496+00:00,1059.6660536795123,3041.9351088223475,-6120.147084385751,-0.08337680864733539,-6.7896624566229224,-3.3846484427778507,
63347,2025-03-26 07:47:41.024496+00:00,1056.5930640365525,2836.6388348379087,-6218.3547278314345,-0.12147247297042763,-6.895484727020044,-3.1619226443764092,
63347,2025-03-26 07:48:11.024496+00:00,1052.3791332217588,2628.279480573453,-6309.829027375448,-0.15943235634030103,-6.993848681347776,-2.9358002287473846,
63347,2025-03-26 07:48:41.024496+00:00,1047.0289449220465,2417.082372006098,-6394.4717335776195,-0.1972157947075481,-7.084650622326274,-2.7065250942503853,
63347,2025-03-26 07:49:11.024496+00:00,1040.5483995546015,2203.27582524145,-6472.191961632561,-0.23478234497060485,-7.167794925504793,-2.47434427062144,
63347,2025-03-26 07:49:41.024496+00:00,1032.944607041131,1987.090903168711,-6542.906281496428,-0.2720918247833186,-7.243194114835967,-2.23950766405369,
63347,2025-03-26 07:50:11.024496+00:00,1024.2258783956286,1768.761169957229,-6606.538800359857,-0.30910435182670304,-7.310768930852691,-2.002267801896323,
63347,2025-03-26 07:50:41.024496+00:00,1014.4017161420039,1548.5224436191934,-6663.021237455776,-0.3457803825426268,-7.370448391637267,-1.7628795771032217,
63347,2025-03-26 07:51:11.024496+00:00,1003.4828035774552,1326.612546846183,-6712.292991198025,-0.3820807503317788,-7.422169846767926,-1.521599992525137,
63347,2025-03-26 07:51:41.024496+00:00,991.4809928978663,1103.2710563328544,-6754.301198645883,-0.41796670321879487,-7.465879024412542,-1.2786879051272986,
63347,2025-03-26 07:52:11.024496+00:00,978.4092922010029,878.7390507882959,-6789.000787294078,-0.45339994099030806,-7.501530071728338,-1.0344037701840296,
63347,2025-03-26 07:52:41.024496+00:00,964.2818513817933,653.2588578113894,-6816.354519190443,-0.4883426518163261,-7.529085588711157,-0.7890093854607796,
63347,2025-03-26 07:53:11.024496+00:00,949.113946939934,427.07379990368815,-6836.333027371087,-0.5227575483502516,-7.548516655606748,-0.5427676354866345,
63347,2025-03-26 07:53:41.024496+00:00,932.921965708059,200.42793969215626,-6848.914844631646,-0.5566079033343677,-7.559802854005585,-0.29594223579035595,
63347,2025-03-26 07:54:11.024496+00:00,915.723387521227,-26.434175351175913,-6854.086424620413,-0.5898575847034587,-7.562932281687942,-0.04879747719743663,
63347,2025-03-26 07:54:41.024496+00:00,897.5367668397854,-253.26776855272536,-6851.8421552607015,-0.6224710902012935,-7.557901561286359,0.19840202988146555,
63347,2025-03-26 07:55:11.024496+00:00,878.3817133411351,-479.8280898439929,-6842.1843645007075,-0.6544135815143245,-7.544715842800456,0.4453916111797856,
63347,2025-03-26 07:55:41.024496+00:00,858.2788714939588,-705.8706715578634,-6825.123318389667,-0.6856509179293799,-7.523388799976886,0.691906784362648,
63347,2025-03-26 07:56:11.024496+00:00,837.249899130534,-931.1515840139429,-6800.677211479032,-0.7161496895162355,-7.493942620544208,0.9376835148842526,
63347,2025-03-26 07:56:41.024496+00:00,815.317445029603,-1155.4276907282,-6768.872149544882,-0.7458772498391866,-7.456407990266577,1.182458471963728,
63347,2025-03-26 07:57:11.024496+00:00,792.5051255257207,-1378.4569030415032,-6729.742124629387,-0.7748017481933354,-7.410824070759754,1.4259692846796808,
63347,2025-03-26 07:57:41.024496+00:00,768.83750015771,-1599.998433996048,-6683.328982395474,-0.8028921613636594,-7.3572384709865135,1.6679547982148726,
63347,2025-03-26 07:58:11.024496+00:00,744.3400463726128,-1819.8130512495866,-6629.682381793339,-0.8301183248967172,-7.295707212332659,1.9081553302313383,
63347,2025-03-26 07:58:41.024496+00:00,719.0391332976438,-2037.6633288548376,-6568.859747030931,-0.8564509638766888,-7.226294687136884,2.1463129273866364,
63347,2025-03-26 07:59:11.024496+00:00,692.9619945974981,-2253.3138976843684,-6500.926211849155,-0.8818617231883503,-7.14907361053874,2.3821716219380256,
63347,2025-03-26 07:59:41.024496+00:00,666.1367004309706,-2466.5316943142557,-6425.954556096218,-0.9063231972502257,-7.064124965483647,2.615477688403095,
63347,2025-03-26 08:00:11.024496+00:00,638.5921285242573,-2677.0862081484406,-6344.025134603166,-0.929808959194204,-6.971537940716573,2.8459799001950095,
63347,2025-03-26 08:00:41.024496+00:00,610.3579343769871,-2884.7497265786146,-6255.22579836029,-0.9522935894657819,-6.871409861578363,3.0734297861471163,
63347,2025-03-26 08:01:11.024496+00:00,581.4645206198454,-3089.2975779532467,-6159.651808002181,-0.9737527038132594,-6.7638461134155,3.2975818867994593,
63347,2025-03-26 08:01:41.024496+00:00,551.9430055417915,-3290.5083721370884,-6057.405739608558,-0.9941629806319463,-6.6489600574020775,3.5181940103080414,
63347,2025-03-26 08:02:11.024496+00:00,521.825190807559,-3488.164238425845,-5948.59738283697,-1.0135021876238968,-6.526872938574251,3.7350274877982703,
63347,2025-03-26 08:02:41.024496+00:00,491.14352838536405,-3682.0510605872446,-5833.343631402707,-1.0317492077314854,-6.39771378587002,3.9478474279692977,
63347,2025-03-26 08:03:11.024496+00:00,459.931086709496,-3871.9587087714826,-5711.768365939929,-1.0488840642970798,-6.261619303983465,4.156422970702398,
63347,2025-03-26 08:03:41.024496+00:00,428.22151609880143,-4057.6812680617268,-5584.002329266502,-1.0648879454009328,-6.11873375682764,4.360527539434009,
63347,2025-03-26 08:04:11.024496+00:00,396.0490134597596,-4239.017263389342,-5450.182994106859,-1.079743227322535,-5.969208842435958,4.559939091980592,
63347,2025-03-26 08:04:41.024496+00:00,363.448286297966,-4415.769880575122,-5310.454423310329,-1.0934334970713508,-5.813203559115355,4.7544403695196396,
63347,2025-03-26 08:05:11.024496+00:00,330.45451607016184,-4587.747183211834,-5164.967122639544,-1.1059435739271126,-5.650884062710782,4.943819143358018,
63347,2025-03-26 08:05:41.024496+00:00,297.1033209043334,-4754.762325136756,-5013.877886187848,-1.117259529930696,-5.482423514829709,5.127868459133418,
